step,lr,loss
24576,0.0003,3.3451
24704,0.0003,3.3442
24832,0.0003,3.3443
24960,0.0003,3.3431
25088,0.0003,3.3422
25216,0.0003,3.3425
25344,0.0003,3.3414
25472,0.0003,3.3414
25600,0.0003,3.3409
25728,0.0003,3.3407
25856,0.0003,3.3393
25984,0.0003,3.3379
26112,0.0003,3.3376
26240,0.0003,3.339
26368,0.0003,3.3376
26496,0.0003,3.3368
26624,0.0003,3.3366
26752,0.0003,3.3355
26880,0.0003,3.3348
27008,0.0003,3.3356
27136,0.0003,3.3348
27264,0.0003,3.3353
27392,0.0003,3.3334
27520,0.0003,3.3337
27648,0.0003,3.3314
27776,0.0003,3.333
27904,0.0003,3.3325
28032,0.0003,3.3307
28160,0.0003,3.3301
28288,0.0003,3.3299
28416,0.0003,3.3296
28544,0.0003,3.329
28672,0.0003,3.329
28800,0.0003,3.3283
28928,0.0003,3.3277
29056,0.0003,3.3279
29184,0.0003,3.3274
29312,0.0003,3.3267
29440,0.0003,3.3264
29568,0.0003,3.3253
29696,0.0003,3.3267
29824,0.0003,3.3258
29952,0.0003,3.3247
30080,0.0003,3.3248
30208,0.0003,3.3234
30336,0.0003,3.3233
30464,0.0003,3.3226
30592,0.0003,3.3223
30720,0.0003,3.3221
30848,0.0003,3.3221
30976,0.0003,3.322
31104,0.0003,3.3215
31232,0.0003,3.3214
31360,0.0003,3.3199
31488,0.0003,3.3197
31616,0.0003,3.32
31744,0.0003,3.3191
31872,0.0003,3.3179
32000,0.0003,3.3184
32128,0.0003,3.32
32256,0.0003,3.3169
32384,0.0003,3.3166
32512,0.0003,3.3174
32640,0.0003,3.3177
32768,0.0003,3.3161
32896,0.0003,3.3163
33024,0.0003,3.3155
33152,0.0003,3.3149
33280,0.0003,3.3147
33408,0.0003,3.314
33536,0.0003,3.3152
33664,0.0003,3.3146
33792,0.0003,3.3138
33920,0.0003,3.3132
34048,0.0003,3.3121
34176,0.0003,3.3129
34304,0.0003,3.3122
34432,0.0003,3.3117
34560,0.0003,3.3127
34688,0.0003,3.3118
34816,0.0003,3.3113
34944,0.0003,3.3111
35072,0.0003,3.3113
35200,0.0003,3.3098
35328,0.0003,3.3087
35456,0.0003,3.3092
35584,0.0003,3.3109
35712,0.0003,3.3096
35840,0.0003,3.3083
35968,0.0003,3.3086
36096,0.0003,3.3072
36224,0.0003,3.3087
36352,0.0003,3.3081
36480,0.0003,3.309
36608,0.0003,3.307
36736,0.0003,3.3073
36864,0.0003,3.3062
36992,0.0003,3.3048
37120,0.0003,3.3068
37248,0.0003,3.3052
37376,0.0003,3.3068
37504,0.0003,3.3052
37632,0.0003,3.3036
37760,0.0003,3.3037
37888,0.0003,3.3051
38016,0.0003,3.3029
38144,0.0003,3.3035
38272,0.0003,3.3032
38400,0.0003,3.3029
38528,0.0003,3.3024
38656,0.0003,3.3016
38784,0.0003,3.3021
38912,0.0003,3.3013
39040,0.0003,3.3013
39168,0.0003,3.3008
39296,0.0003,3.3009
39424,0.0003,3.3011
39552,0.0003,3.3005
39680,0.0003,3.3007
39808,0.0003,3.2997
39936,0.0003,3.2989
40064,0.0003,3.2994
40192,0.0003,3.299
40320,0.0003,3.2991
40448,0.0003,3.2994
40576,0.0003,3.2977
40704,0.0003,3.2977
40832,0.0003,3.2982
40960,0.0003,3.2966
41088,0.0003,3.2968
41216,0.0003,3.2966
41344,0.0003,3.2967
41472,0.0003,3.2962
41600,0.0003,3.2966
41728,0.0003,3.2959
41856,0.0003,3.2956
41984,0.0003,3.2953
42112,0.0003,3.2945
42240,0.0003,3.2946
42368,0.0003,3.2943
42496,0.0003,3.2943
42624,0.0003,3.2934
42752,0.0003,3.2937
42880,0.0003,3.2934
43008,0.0003,3.2939
43136,0.0003,3.2934
43264,0.0003,3.2925
43392,0.0003,3.2924
43520,0.0003,3.2924
43648,0.0003,3.2928
43776,0.0003,3.2934
43904,0.0003,3.2911
44032,0.0003,3.2929
44160,0.0003,3.2904
44288,0.0003,3.2907
44416,0.0003,3.2909
44544,0.0003,3.2904
44672,0.0003,3.2907
44800,0.0003,3.2898
44928,0.0003,3.2891
45056,0.0003,3.2903
45184,0.0003,3.2899
45312,0.0003,3.289
45440,0.0003,3.2891
45568,0.0003,3.2884
45696,0.0003,3.2879
45824,0.0003,3.2884
45952,0.0003,3.2883
46080,0.0003,3.2897
46208,0.0003,3.2887
46336,0.0003,3.2883
46464,0.0003,3.2876
46592,0.0003,3.2868
46720,0.0003,3.2878
46848,0.0003,3.2871
46976,0.0003,3.2866
47104,0.0003,3.286
47232,0.0003,3.2861
47360,0.0003,3.2867
47488,0.0003,3.2862
47616,0.0003,3.2859
47744,0.0003,3.2854
47872,0.0003,3.2848
48000,0.0003,3.2851
48128,0.0003,3.2859
48256,0.0003,3.2849
48384,0.0003,3.2845
48512,0.0003,3.2848
48640,0.0003,3.2841
48768,0.0003,3.2844
48896,0.0003,3.2835
49024,0.0003,3.2832
49152,0.0003,3.2832
49280,0.0003,3.2824
49408,0.0003,3.2834
49536,0.0003,3.2827
49664,0.0003,3.2823
49792,0.0003,3.2821
49920,0.0003,3.282
50048,0.0003,3.2837
50176,0.0003,3.2822
50304,0.0003,3.2815
50432,0.0003,3.281
50560,0.0003,3.281
50688,0.0003,3.2807
50816,0.0003,3.2819
50944,0.0003,3.2803
51072,0.0003,3.281
51200,0.0003,3.2805
51328,0.0003,3.2802
51456,0.0003,3.2795
51584,0.0003,3.279
51712,0.0003,3.2799
51840,0.0003,3.2789
51968,0.0003,3.2789
52096,0.0003,3.2809
52224,0.0003,3.2779
52352,0.0003,3.2791
52480,0.0003,3.2787
52608,0.0003,3.278
52736,0.0003,3.2777
52864,0.0003,3.2779
52992,0.0003,3.2775
53120,0.0003,3.2775
53248,0.0003,3.2769
53376,0.0003,3.2773
53504,0.0003,3.2791
53632,0.0003,3.2771
53760,0.0003,3.2774
53888,0.0003,3.2767
54016,0.0003,3.2772
54144,0.0003,3.2765
54272,0.0003,3.2765
54400,0.0003,3.2759
54528,0.0003,3.2755
54656,0.0003,3.2756
54784,0.0003,3.2755
54912,0.0003,3.2755
55040,0.0003,3.2749
55168,0.0003,3.2757
55296,0.0003,3.2749
55424,0.0003,3.2755
55552,0.0003,3.2749
55680,0.0003,3.2748
55808,0.0003,3.2746
55936,0.0003,3.2738
56064,0.0003,3.275
56192,0.0003,3.2742
56320,0.0003,3.2732
56448,0.0003,3.2736
56576,0.0003,3.2733
56704,0.0003,3.2724
56832,0.0003,3.2726
56960,0.0003,3.272
57088,0.0003,3.2725
57216,0.0003,3.2729
57344,0.0003,3.2718
57472,0.0003,3.2722
57600,0.0003,3.2725
57728,0.0003,3.2709
57856,0.0003,3.2732
57984,0.0003,3.2718
58112,0.0003,3.2708
58240,0.0003,3.2717
58368,0.0003,3.2713
58496,0.0003,3.2709
58624,0.0003,3.2728
58752,0.0003,3.2712
58880,0.0003,3.27
59008,0.0003,3.2698
59136,0.0003,3.2705
59264,0.0003,3.2698
59392,0.0003,3.2693
59520,0.0003,3.2705
59648,0.0003,3.2687
59776,0.0003,3.2696
59904,0.0003,3.269
60032,0.0003,3.2695
60160,0.0003,3.2696
60288,0.0003,3.2688
60416,0.0003,3.2701
60544,0.0003,3.2698
60672,0.0003,3.2678
60800,0.0003,3.2684
60928,0.0003,3.2685
61056,0.0003,3.2679
61184,0.0003,3.2684
61312,0.0003,3.2683
61440,0.0003,3.2672
61568,0.0003,3.267
61696,0.0003,3.2675
61824,0.0003,3.2674
61952,0.0003,3.2675
62080,0.0003,3.2693
62208,0.0003,3.2666
62336,0.0003,3.2673
62464,0.0003,3.2666
62592,0.0003,3.2663
62720,0.0003,3.2665
62848,0.0003,3.2664
62976,0.0003,3.2646
63104,0.0003,3.2663
63232,0.0003,3.2654
63360,0.0003,3.2645
63488,0.0003,3.2654
63616,0.0003,3.2668
63744,0.0003,3.266
63872,0.0003,3.2644
64000,0.0003,3.2647
64128,0.0003,3.2653
64256,0.0003,3.2645
64384,0.0003,3.2654
64512,0.0003,3.2645
64640,0.0003,3.2651
64768,0.0003,3.2644
64896,0.0003,3.2642
65024,0.0003,3.2644
65152,0.0003,3.2637
65280,0.0003,3.2647
65408,0.0003,3.2637
65536,0.0003,3.2636
65664,0.0003,3.2637
65792,0.0003,3.2624
65920,0.0003,3.263
66048,0.0003,3.2631
66176,0.0003,3.2627
66304,0.0003,3.2625
66432,0.0003,3.2632
66560,0.0003,3.2621
66688,0.0003,3.2633
66816,0.0003,3.2629
66944,0.0003,3.2637
67072,0.0003,3.2626
67200,0.0003,3.2622
67328,0.0003,3.261
67456,0.0003,3.2608
67584,0.0003,3.2615
67712,0.0003,3.2622
67840,0.0003,3.2615
67968,0.0003,3.2612
68096,0.0003,3.2613
68224,0.0003,3.2612
68352,0.0003,3.2602
68480,0.0003,3.2614
68608,0.0003,3.2612
68736,0.0003,3.2607
68864,0.0003,3.2603
68992,0.0003,3.26
69120,0.0003,3.2599
69248,0.0003,3.2594
69376,0.0003,3.26
69504,0.0003,3.2604
69632,0.0003,3.2598
69760,0.0003,3.2598
69888,0.0003,3.2599
70016,0.0003,3.26
70144,0.0003,3.26
70272,0.0003,3.2592
70400,0.0003,3.2601
70528,0.0003,3.2594
70656,0.0003,3.2595
70784,0.0003,3.2587
70912,0.0003,3.2596
71040,0.0003,3.2579
71168,0.0003,3.2584
71296,0.0003,3.2586
71424,0.0003,3.2582
71552,0.0003,3.2575
71680,0.0003,3.2581
71808,0.0003,3.2579
71936,0.0003,3.2573
